"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","final_type"
"4332",59.6088888888889,2004-02-29,9,0.547879616963049,0.790697674418605,0.633549931600546,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Casino"
"4333",32.83,2002-04-13,1,0.379103967168253,0,0.126196990424077,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4334",95.24,2002-05-16,1,0.690150478796179,0,0.169801641586867,4,1,1,20,5,5,30,2,"Class-2","Casino"
"4335",41.0548,2002-05-30,2,0.435020519835826,0.352941176470588,0.18844049247606,3,2,1,15,10,5,30,2,"Class-2","Hotel & Casino"
"4337",5.05,2002-06-14,1,0.118673050615596,0,0.210670314637483,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4338",14,2002-04-05,1,0.206224350205202,0,0.114911080711354,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4339",46.85,2002-08-05,1,0.472640218878229,0,0.299247606019152,3,1,2,15,5,10,30,2,"Class-2","Casino"
"434",9.1769696969697,2004-12-23,33,0.161251709986322,0.962722298221614,0.96203830369357,1,5,5,5,25,25,55,3.66666666666667,"Class-3","Casino"
"4340",2.235,2002-05-02,2,0.0813953488372093,0.352941176470588,0.154240766073871,1,2,1,5,10,5,20,1.33333333333333,"Class-1","Hotel & Casino"
"4342",89.54,2002-08-22,1,0.673050615595082,0,0.332934336525308,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4343",3.16,2002-05-25,1,0.0955882352941179,0,0.180916552667579,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4344",100.33,2002-05-09,1,0.702975376197003,0,0.162106703146375,4,1,1,20,5,5,30,2,"Class-2","Casino"
"4345",141.082,2004-11-05,5,0.783857729138194,0.642612859097127,0.869870041039671,4,4,5,20,20,25,65,4.33333333333333,"Class-4","Hotel & Casino"
"4347",0.25,2002-05-06,1,0.0542065663474689,0,0.159541723666211,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4348",145.9,2002-04-22,1,0.790697674418633,0,0.140218878248974,4,1,1,20,5,5,30,2,"Class-2","Casino"
"4349",122.57,2002-08-22,1,0.752906976744208,0,0.332934336525308,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"435",33.3278571428571,2004-05-05,14,0.382694938440483,0.875341997264022,0.673050615595074,2,5,4,10,25,20,55,3.66666666666667,"Class-3","Casino"
"4350",215.18,2002-08-07,1,0.857558139534925,0,0.302154582763338,5,1,2,25,5,10,40,2.66666666666667,"Class-2","Casino"
"4351",26.005,2002-05-28,2,0.31942544459644,0.352941176470588,0.186388508891929,2,2,1,10,10,5,25,1.66666666666667,"Class-1","Hotel & Casino"
"4353",13.05,2002-04-21,1,0.195280437756501,0,0.137824897400821,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4354",6,2002-08-16,1,0.129616963064297,0,0.318741450068399,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4355",1.35,2002-07-20,1,0.0709644322845415,0,0.270519835841313,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4356",71.2726666666667,2002-05-30,3,0.601402188782484,0.497435020519836,0.18844049247606,4,3,1,20,15,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"4358",15.45,2002-04-08,1,0.22400820793434,0,0.119870041039672,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4359",0.5,2002-05-25,1,0.0581395348837206,0,0.180916552667579,1,1,1,5,5,5,15,1,"Class-1","Casino"
"436",1240.55025263158,2004-12-22,19,0.978967168262719,0.915013679890561,0.959815321477428,5,5,5,25,25,25,75,5,"Class-5","Casino"
"4360",274.5462,2002-05-05,2,0.890218878249022,0.352941176470588,0.157147742818058,5,2,1,25,10,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"4362",30.62,2002-08-03,1,0.361149110807106,0,0.294801641586867,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4363",3.87,2002-05-20,1,0.104309165526676,0,0.175273597811218,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4364",7.11,2002-04-27,1,0.14278385772914,0,0.146032831737346,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4365",9.02,2002-04-12,1,0.159199726402191,0,0.125,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4366",90.8766666666667,2003-04-12,3,0.677838577291389,0.497435020519836,0.510088919288644,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Casino"
"4367",178.507692307692,2004-06-23,13,0.826265389876917,0.86234610123119,0.703146374829,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"4368",112.642727272727,2004-07-28,11,0.730848153214792,0.834131326949385,0.732900136798905,4,5,4,20,25,20,65,4.33333333333333,"Class-4","Casino"
"4369",3.63,2002-04-16,1,0.101231190150479,0,0.129445964432285,1,1,1,5,5,5,15,1,"Class-1","Casino"
"437",285.163333333333,2004-05-09,6,0.895348837209351,0.689466484268126,0.676128590971271,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Casino"
"4370",89.3054,2002-05-05,2,0.672195622435027,0.352941176470588,0.157147742818058,4,2,1,20,10,5,35,2.33333333333333,"Class-2","Hotel & Casino"
"4372",5.8,2002-05-29,1,0.12670998632011,0,0.187243502051984,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4373",57.225,2002-06-10,2,0.531634746922007,0.352941176470588,0.204172366621067,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Casino"
"4374",18.6,2002-08-04,1,0.254445964432288,0,0.296511627906976,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4375",2.08,2002-05-26,1,0.079172366621067,0,0.182284541723666,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4376",60.762,2002-07-23,2,0.553522571819411,0.352941176470588,0.27530779753762,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Hotel & Casino"
"4378",0.15,2002-07-08,1,0.0523255813953485,0,0.25188098495212,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4379",87.5,2002-05-09,1,0.665184678522577,0,0.162106703146375,4,1,1,20,5,5,30,2,"Class-2","Casino"
"438",7.718,2004-07-06,15,0.149281805745556,0.885601915184679,0.714090287277701,1,5,4,5,25,20,50,3.33333333333333,"Class-3","Casino"
"4380",25.7548,2002-07-23,2,0.316860465116276,0.352941176470588,0.27530779753762,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"4382",105.53,2002-08-25,1,0.71477428180576,0,0.340800273597811,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4383",111.892666666667,2002-04-24,3,0.728625170998649,0.497435020519836,0.141928864569083,4,3,1,20,15,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"4385",353.48,2002-04-13,1,0.914671682626591,0,0.126196990424077,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4386",146.93,2002-07-31,1,0.792407660738743,0,0.288474692202462,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4387",20.51,2002-08-13,1,0.270348837209304,0,0.313782489740082,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4388",49.9235,2003-07-01,4,0.491621067031442,0.581395348837209,0.533515731874144,3,3,3,15,15,15,45,3,"Class-3","Hotel & Casino"
"439",99.992,2004-12-06,15,0.702120383036948,0.885601915184679,0.925273597811217,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Casino"
"4390",86.11,2002-08-28,1,0.659028727770182,0,0.346614227086183,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4391",126.41,2002-08-03,1,0.759746922024647,0,0.294801641586867,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4392",469.39,2002-05-24,1,0.93895348837215,0,0.179719562243502,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4393",21.34,2002-05-03,1,0.278385772913818,0,0.155437756497948,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4394",14.451,2002-05-17,2,0.209986320109443,0.352941176470588,0.170827633378933,2,2,1,10,10,5,25,1.66666666666667,"Class-1","Hotel & Casino"
"4396",352.16,2002-08-09,1,0.91432968536257,0,0.305061559507524,5,1,2,25,5,10,40,2.66666666666667,"Class-2","Casino"
"4397",1109.08,2002-07-25,1,0.976915184678587,0,0.277359781121751,5,1,2,25,5,10,40,2.66666666666667,"Class-2","Casino"
"4398",74.36,2002-07-10,1,0.614569083447329,0,0.254616963064295,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4399",11.25,2002-04-28,1,0.179206566347472,0,0.147058823529412,1,1,1,5,5,5,15,1,"Class-1","Casino"
"44",80.5666666666667,2004-04-07,3,0.639705882352942,0.497435020519836,0.656292749658002,4,3,4,20,15,20,55,3.66666666666667,"Class-3","Casino"
"440",59.4453846153846,2004-07-26,13,0.547195622435005,0.86234610123119,0.730335157318741,3,5,4,15,25,20,60,4,"Class-4","Casino"
"4400",199.123333333333,2004-09-04,3,0.84610123119019,0.497435020519836,0.771203830369356,5,3,4,25,15,20,60,4,"Class-4","Casino"
"4401",29.68,2002-06-24,1,0.351231190150472,0,0.229309165526676,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4402",0.86,2002-04-17,1,0.0637824897400817,0,0.130813953488372,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4403",0.06,2002-07-23,1,0.0487346101231187,0,0.27530779753762,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4404",0.735,2002-08-11,2,0.0612175102599176,0.352941176470588,0.308139534883721,1,2,2,5,10,10,25,1.66666666666667,"Class-1","Casino"
"4405",28.06,2002-08-15,1,0.3360123119015,0,0.316689466484268,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4406",252.576,2002-05-05,3,0.880300957592385,0.497435020519836,0.157147742818058,5,3,1,25,15,5,45,3,"Class-3","Hotel & Casino"
"4408",30.549,2002-05-20,2,0.360465116279062,0.352941176470588,0.175273597811218,2,2,1,10,10,5,25,1.66666666666667,"Class-1","Hotel & Casino"
"441",36.85,2004-10-03,4,0.407318741450056,0.581395348837209,0.827804377564979,3,3,5,15,15,25,55,3.66666666666667,"Class-3","Casino"
"4410",5.72,2002-04-24,1,0.125854993160056,0,0.141928864569083,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4411",0.82,2002-05-21,1,0.062927496580027,0,0.176812585499316,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4412",1.48,2002-07-22,1,0.0728454172366619,0,0.274110807113543,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4413",156.52,2002-04-29,1,0.802667578659402,0,0.150649794801642,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4414",3.68,2002-04-22,1,0.101744186046512,0,0.140218878248974,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4415",123.7,2002-04-08,1,0.755471956224372,0,0.119870041039672,4,1,1,20,5,5,30,2,"Class-2","Casino"
"4416",3.095,2002-05-23,2,0.0945622435020523,0.352941176470588,0.178693570451436,1,2,1,5,10,5,20,1.33333333333333,"Class-1","Casino"
"4417",15.12,2002-08-11,1,0.215458276333793,0,0.308139534883721,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4418",34.09,2002-04-05,1,0.389192886456898,0,0.114911080711354,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4419",87.943,2002-07-13,2,0.667065663474698,0.352941176470588,0.258549931600547,4,2,2,20,10,10,40,2.66666666666667,"Class-2","Hotel & Casino"
"442",121.885,2002-09-07,2,0.751025991792087,0.352941176470588,0.36063611491108,4,2,2,20,10,10,40,2.66666666666667,"Class-2","Casino"
"4421",98.626,2002-05-27,2,0.698187414500695,0.352941176470588,0.183994528043776,4,2,1,20,10,5,35,2.33333333333333,"Class-2","Hotel & Casino"
"4423",22.74,2002-08-04,1,0.291894664842681,0,0.296511627906976,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4424",1.24,2002-04-06,1,0.069425444596443,0,0.117476060191519,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4425",61.81,2002-05-10,1,0.558994528043762,0,0.163645690834473,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"4426",21.89,2002-04-13,1,0.286422708618331,0,0.126196990424077,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4427",62.02,2002-07-09,1,0.560704514363872,0,0.252735978112175,3,1,2,15,5,10,30,2,"Class-2","Casino"
"4428",58.6326,2002-06-27,2,0.540184678522555,0.352941176470588,0.23187414500684,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Hotel & Casino"
"443",2.51,2004-04-19,2,0.0844733242134064,0.352941176470588,0.663987688098494,1,2,4,5,10,20,35,2.33333333333333,"Class-2","Casino"
"4430",28,2002-05-27,1,0.334986320109434,0,0.183994528043776,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4431",70,2002-08-24,1,0.597640218878242,0,0.339603283173734,3,1,2,15,5,10,30,2,"Class-2","Casino"
"4432",-16.69,2002-04-17,1,0.0352257181942543,0,0.130813953488372,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4433",80.25,2002-09-01,1,0.63765389876881,0,0.352428180574555,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4434",416.0154,2002-03-15,2,0.928522571819481,0.352941176470588,0.0836183310533516,5,2,1,25,10,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"4436",12.04,2002-08-30,1,0.187585499316008,0,0.34969220246238,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4437",5.43,2002-08-20,1,0.122435020519837,0,0.329343365253078,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4438",60.6506666666667,2002-05-26,3,0.552496580027345,0.497435020519836,0.182284541723666,3,3,1,15,15,5,35,2.33333333333333,"Class-2","Hotel & Casino"
"444",21.012,2003-07-30,5,0.276333789329687,0.642612859097127,0.543946648426812,2,4,3,10,20,15,45,3,"Class-3","Casino"
"4440",11.6,2002-08-29,1,0.182797537619702,0,0.34781121751026,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4441",0,2002-07-26,1,0.0458276333789327,0,0.278385772913817,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4442",26.765,2002-08-22,2,0.327120383036932,0.352941176470588,0.332934336525308,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"4444",72.767,2002-05-17,2,0.608071135430912,0.352941176470588,0.170827633378933,4,2,1,20,10,5,35,2.33333333333333,"Class-2","Hotel & Casino"
"4446",2.06,2002-05-20,1,0.0786593707250342,0,0.175273597811218,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4447",76.82,2002-06-12,1,0.625170998632009,0,0.207592339261286,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4448",0.67,2002-05-28,1,0.0608755129958957,0,0.186388508891929,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4449",43.54,2002-04-09,1,0.449042407660722,0,0.120725034199726,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"445",25.853,2004-09-14,6,0.317715458276331,0.689466484268126,0.783173734610122,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Hotel & Casino"
"4450",33.45,2002-08-20,1,0.38406292749657,0,0.329343365253078,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4451",6.05,2002-07-01,1,0.129958960328319,0,0.241108071135431,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4452",10.62,2002-05-22,1,0.172708618331056,0,0.178009575923393,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4453",0.59,2002-06-07,1,0.0595075239398081,0,0.198529411764706,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4454",30.4728,2002-06-26,2,0.356532147742811,0.352941176470588,0.230677154582763,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"4456",19.4,2002-05-17,1,0.259917920656638,0,0.170827633378933,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4457",224.86,2002-04-16,1,0.86371409028732,0,0.129445964432285,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4458",11.81,2002-08-19,1,0.185533515731877,0,0.327291381668946,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4459",10.85,2002-07-21,1,0.174589603283176,0,0.272058823529412,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4460",37.21,2002-08-01,1,0.409028727770165,0,0.290355677154583,3,1,2,15,5,10,30,2,"Class-2","Casino"
"4461",17.33,2002-05-04,1,0.240937072503424,0,0.156634746922025,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4462",445.2,2002-04-11,1,0.934507523939865,0,0.122948016415869,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4463",261.65,2002-05-21,1,0.88457592339266,0,0.176812585499316,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4464",86.686,2002-08-29,2,0.661422708618336,0.352941176470588,0.34781121751026,4,2,2,20,10,10,40,2.66666666666667,"Class-2","Hotel & Casino"
"4466",17.21,2002-05-28,1,0.239398084815326,0,0.186388508891929,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4467",18.785,2004-08-06,6,0.255471956224354,0.689466484268126,0.740937072503419,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Casino"
"4468",125.622,2002-06-02,2,0.75854993160057,0.352941176470588,0.191005471956224,4,2,1,20,10,5,35,2.33333333333333,"Class-2","Hotel & Casino"
"447",53.245,2004-10-26,4,0.508720930232536,0.581395348837209,0.857216142270861,3,3,5,15,15,25,55,3.66666666666667,"Class-3","Casino"
"4470",24.6366666666667,2002-05-15,3,0.307113543091654,0.497435020519836,0.168604651162791,2,3,1,10,15,5,30,2,"Class-2","Casino"
"4471",1.94,2002-07-27,1,0.0778043775649794,0,0.280608755129959,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4472",4.73,2002-06-12,1,0.114740082079344,0,0.207592339261286,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4473",3.57,2002-06-02,1,0.100547195622435,0,0.191005471956224,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4474",29.39,2002-07-21,2,0.348324213406286,0.352941176470588,0.272058823529412,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"4476",336.513333333333,2004-09-15,3,0.911764705882405,0.497435020519836,0.788474692202462,5,3,4,25,15,20,60,4,"Class-4","Casino"
"4477",1.5,2002-05-31,1,0.0735294117647057,0,0.189637482900137,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4478",93.696,2002-06-01,3,0.686388508891938,0.497435020519836,0.19015047879617,4,3,1,20,15,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"448",30.508,2002-09-05,2,0.357729138166887,0.352941176470588,0.359268125854993,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"4480",160.99,2002-04-28,1,0.808994528043808,0,0.147058823529412,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4481",0.1,2002-06-30,1,0.0494186046511625,0,0.238543091655267,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4482",27.38,2002-06-17,1,0.330882352941172,0,0.217852257181943,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4483",21.465,2003-04-12,4,0.279240766073872,0.581395348837209,0.510088919288644,2,3,3,10,15,15,40,2.66666666666667,"Class-2","Casino"
"4484",70.831,2002-06-09,2,0.599692202462374,0.352941176470588,0.201778385772914,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Hotel & Casino"
"4486",2.89,2002-08-26,1,0.0911422708618333,0,0.343878248974008,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4487",16.02,2002-04-15,1,0.228967168262658,0,0.128761969904241,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4488",79.5094,2002-08-12,2,0.635772913816689,0.352941176470588,0.31155950752394,4,2,2,20,10,10,40,2.66666666666667,"Class-2","Hotel & Casino"
"4490",16.4966666666667,2004-09-15,3,0.233413132694943,0.497435020519836,0.788474692202462,2,3,4,10,15,20,45,3,"Class-3","Casino"
"4491",2.58,2002-04-11,1,0.0853283173734611,0,0.122948016415869,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4492",0.78,2002-04-04,1,0.0620725034199723,0,0.113885088919289,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4493",0.6,2002-06-01,1,0.0596785225718191,0,0.19015047879617,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4494",217.71,2004-03-01,2,0.858926128591013,0.352941176470588,0.634575923392612,5,2,4,25,10,20,55,3.66666666666667,"Class-3","Casino"
"4495",23.21,2002-11-04,2,0.294972640218878,0.352941176470588,0.439295485636114,2,2,3,10,10,15,35,2.33333333333333,"Class-2","Hotel & Casino"
"4497",67.96,2002-09-07,1,0.588919288645683,0,0.36063611491108,3,1,2,15,5,10,30,2,"Class-2","Casino"
"4498",2.09,2002-04-22,1,0.0796853625170998,0,0.140218878248974,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4499",49.1348,2002-07-19,2,0.487517099863179,0.352941176470588,0.268809849521204,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Hotel & Casino"
"45",224.972888888889,2004-12-27,9,0.863885088919331,0.790697674418605,0.969733242134062,5,4,5,25,20,25,70,4.66666666666667,"Class-4","Casino"
"450",6.37636363636364,2004-07-02,22,0.134233926128592,0.930232558139535,0.710157318741449,1,5,4,5,25,20,50,3.33333333333333,"Class-3","Casino"
"4501",93.30184,2003-09-15,5,0.68502051983585,0.642612859097127,0.561046511627906,4,4,3,20,20,15,55,3.66666666666667,"Class-3","Hotel & Casino"
"4503",0.8,2002-06-26,1,0.0625854993160051,0,0.230677154582763,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4504",22.49,2002-04-11,1,0.290526675786594,0,0.122948016415869,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4505",2.22,2002-03-13,1,0.0810533515731874,0,0.0805403556771546,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4506",0.05,2002-08-25,1,0.0485636114911078,0,0.340800273597811,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4507",17.75,2002-04-06,1,0.248803009575928,0,0.117476060191519,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4508",179.413,2002-04-26,2,0.82694938440496,0.352941176470588,0.143980848153215,5,2,1,25,10,5,40,2.66666666666667,"Class-2","Hotel & Casino"
"451",26.89,2002-07-09,1,0.328317373461008,0,0.252735978112175,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4510",33.464,2002-04-27,2,0.384233926128581,0.352941176470588,0.146032831737346,2,2,1,10,10,5,25,1.66666666666667,"Class-1","Hotel & Casino"
"4512",45.99,2002-06-29,1,0.466142270861814,0,0.236149110807114,3,1,2,15,5,10,30,2,"Class-2","Casino"
"4513",137.8633,2004-08-17,5,0.777359781121777,0.642612859097127,0.750683994528043,4,4,4,20,20,20,60,4,"Class-4","Casino"
"4514",48.28,2002-04-01,1,0.481703146374808,0,0.109952120383037,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"4515",-233.14,2002-04-21,2,0.00632694938440492,0.352941176470588,0.137824897400821,1,2,1,5,10,5,20,1.33333333333333,"Class-1","Hotel & Casino"
"4517",46.96,2002-04-20,1,0.472982216142251,0,0.136285909712722,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"4518",4.66,2002-07-03,1,0.113885088919289,0,0.244015047879617,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4519",12.74,2002-06-05,1,0.193399452804381,0,0.195451436388509,1,1,1,5,5,5,15,1,"Class-1","Casino"
"452",128.768571428571,2004-09-09,14,0.763337893296877,0.875341997264022,0.777188782489739,4,5,4,20,25,20,65,4.33333333333333,"Class-4","Casino"
"4520",59.86,2002-05-14,1,0.548563611491093,0,0.167578659370725,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"4521",0.28,2002-04-18,1,0.0548905608755127,0,0.132352941176471,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4522",1.9,2002-04-13,1,0.0774623803009575,0,0.126196990424077,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4523",48.9505333333333,2003-08-17,6,0.486491108071114,0.689466484268126,0.551128590971272,3,4,3,15,20,15,50,3.33333333333333,"Class-3","Hotel & Casino"
"4525",42.18,2002-06-07,1,0.442031463748274,0,0.198529411764706,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"4526",3.83,2002-06-07,1,0.103796169630643,0,0.198529411764706,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4527",10.5,2002-05-25,1,0.171511627906979,0,0.180916552667579,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4528",158.46,2002-04-24,1,0.805403556771577,0,0.141928864569083,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"4529",20.826,2004-12-15,9,0.273939808481534,0.790697674418605,0.944596443228454,2,4,5,10,20,25,55,3.66666666666667,"Class-3","Hotel & Casino"
"453",31.0236734693878,2004-10-14,49,0.364569083447325,0.977770177838577,0.840116279069767,2,5,5,10,25,25,60,4,"Class-4","Hotel & Casino"
"4531",10.15,2002-09-02,1,0.168604651162793,0,0.354822161422708,1,1,2,5,5,10,20,1.33333333333333,"Class-1","Casino"
"4532",54.963,2002-04-09,2,0.517612859097107,0.352941176470588,0.120725034199726,3,2,1,15,10,5,30,2,"Class-2","Hotel & Casino"
"4534",107.33,2002-08-25,1,0.717510259917935,0,0.340800273597811,4,1,2,20,5,10,35,2.33333333333333,"Class-2","Casino"
"4535",80.87,2002-04-14,1,0.641415868673052,0,0.127564979480164,4,1,1,20,5,5,30,2,"Class-2","Casino"
"4536",53,2002-08-04,2,0.507352941176448,0.352941176470588,0.296511627906976,3,2,2,15,10,10,35,2.33333333333333,"Class-2","Hotel & Casino"
"4538",53.5375,2004-03-05,4,0.510259917920635,0.581395348837209,0.636627906976743,3,3,4,15,15,20,50,3.33333333333333,"Class-3","Casino"
"4539",15.88,2002-05-15,1,0.227770177838581,0,0.168604651162791,2,1,1,10,5,5,20,1.33333333333333,"Class-1","Casino"
"4540",94.257,2002-08-16,2,0.688269493844059,0.352941176470588,0.318741450068399,4,2,2,20,10,10,40,2.66666666666667,"Class-2","Hotel & Casino"
"4542",60.1123333333333,2004-09-15,6,0.550102599179192,0.689466484268126,0.788474692202462,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Hotel & Casino"
"4544",0.45,2002-05-20,1,0.0576265389876878,0,0.175273597811218,1,1,1,5,5,5,15,1,"Class-1","Casino"
"4545",31.118,2004-05-28,5,0.365937072503412,0.642612859097127,0.686559507523939,2,4,4,10,20,20,50,3.33333333333333,"Class-3","Casino"
"4546",17.64,2002-08-29,1,0.247948016415873,0,0.34781121751026,2,1,2,10,5,10,25,1.66666666666667,"Class-1","Casino"
"4547",251.225,2002-11-02,2,0.879274965800319,0.352941176470588,0.43673050615595,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"4548",23.195,2002-07-25,2,0.294801641586867,0.352941176470588,0.277359781121751,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
