DIST_NAME,AC_NAME,AC.ID,AC_TYPE,Name,Gender,Caste,Age,Party,Votes,POSITION,Polled,Electors,MLA.12,Party.12,Criminal Case ,Education ,Total Assets,ser,Incumbent.Party
Hapur,Dholana,152,GEN,LALIT MOHAN SAXENA,M,GEN,48,PECP,379,18,253860,379476,DHARMESH SINGH TOMAR,SP,1,8th Pass,2170000,1,0
Ghaziabad,Dholana,152,GEN,DHARMESH SINGH TOMAR,M,GEN,50,SP,71786,5,253860,379476,DHARMESH SINGH TOMAR,SP,0,Post Graduate,54974659,0,1
Hapur,Dholana,152,GEN,DHARMESH SINGH TOMAR,M,GEN,50,SP,71786,6,253860,379476,DHARMESH SINGH TOMAR,SP,0,Post Graduate,54974659,0,1
Auraiya,Dibiyapur,62,GEN,YOGESH PRATAP SINGH,M,SC,27,BMUP,287,13,191626,309502,PRADEEP KUMAR,SP,0,Post Graduate,2435000,0,0
Auraiya,Dibiyapur,62,GEN,VEDNARAYAN BATHAM,M,GEN,57,JAM,656,9,191626,309502,PRADEEP KUMAR,SP,0,12th Pass,642000,0,0
Auraiya,Dibiyapur,62,GEN,VAADSHAH RAJPUT,M,GEN,42,NINSHAD,2761,4,191626,309502,PRADEEP KUMAR,SP,0,Post Graduate,57539600,0,0
Auraiya,Dibiyapur,62,GEN,RAM KUMAR AWASTHI,M,GEN,46,BSP,51452,3,191626,309502,PRADEEP KUMAR,SP,0,Graduate,69629549,0,0
Auraiya,Dibiyapur,62,GEN,PRADEEP KUMAR YADAV,M,GEN,59,SP,59386,2,191626,309502,PRADEEP KUMAR,SP,0,Graduate Professional,34747006,0,1
Auraiya,Dibiyapur,62,GEN,LAKHAN SINGH,M,GEN,60,BJP,71480,1,191626,309502,PRADEEP KUMAR,SP,0,Graduate Professional,14243269,0,0
Auraiya,Dibiyapur,62,GEN,ATAR SINGH KUSHWAHA,M,GEN,54,CPI,1282,5,191626,309502,PRADEEP KUMAR,SP,0,Graduate,4380000,0,0
Auraiya,Dibiyapur,62,GEN,ARVIND SHARMA,M,GEN,40,LD,651,10,191626,309502,PRADEEP KUMAR,SP,0,Post Graduate,2786160,0,0
Azamgarh,Didarganj,154,GEN,SUKHNAYAN,M,SC,38,JSEP,537,11,187419,341579,ADIL SHEIKH,SP,0,10th Pass,1265000,0,0
Azamgarh,Didarganj,154,GEN,SUKHDEV RAJBHAR,M,GEN,74,BSP,62125,1,187419,341579,ADIL SHEIKH,SP,0,Graduate Professional,21104514,0,0
Azamgarh,Didarganj,154,GEN,RIZVAN,M,GEN,32,BaSaPa,367,12,187419,341579,ADIL SHEIKH,SP,1,Literate,198000,1,0
Azamgarh,Didarganj,154,GEN,RANVIJAY,M,GEN,54,NINSHAD,2105,6,187419,341579,ADIL SHEIKH,SP,0,Graduate,1309000,0,0
Azamgarh,Didarganj,154,GEN,RAM SINGH,M,GEN,49,RLD,1064,8,187419,341579,ADIL SHEIKH,SP,0,10th Pass,445000,0,0
Azamgarh,Didarganj,154,GEN,NARENDRA,M,GEN,49,LD,364,13,187419,341579,ADIL SHEIKH,SP,0,Literate,115000,0,0
Azamgarh,Didarganj,154,GEN,KRISHNA MURARI,M,GEN,54,BJP,49979,3,187419,341579,ADIL SHEIKH,SP,0,Graduate Professional,24924985,0,0
Azamgarh,Didarganj,154,GEN,KRISHNA KANT YADAV,M,GEN,35,AIFB,728,9,187419,341579,ADIL SHEIKH,SP,0,Graduate,743000,0,0
Azamgarh,Didarganj,154,GEN,JITENDRA KUMAR,M,SC,36,BMUP,278,14,187419,341579,ADIL SHEIKH,SP,0,10th Pass,237000,0,0
Azamgarh,Didarganj,154,GEN,JASHWANT,M,GEN,54,MAHAD,2227,5,187419,341579,ADIL SHEIKH,SP,0,12th Pass,4650000,0,0
Azamgarh,Didarganj,154,GEN,ADIL SHAIKH,M,GEN,41,SP,58480,2,187419,341579,ADIL SHEIKH,SP,0,12th Pass,21528120,0,1
Siddharthnagar,Doomariyaganj,337,GEN,SAIYADA KHATOON,F,GEN,43,BSP,67056,2,201616,394351,KAMAL YUSUF MALIK,PECP,0,Post Graduate,18868594,0,0
Siddharthnagar,Doomariyaganj,337,GEN,RAM BILAS,M,GEN,37,RPI(A),530,8,201616,394351,KAMAL YUSUF MALIK,PECP,0,Literate,135000,0,0
Siddharthnagar,Doomariyaganj,337,GEN,RAGHVENDRA PRATAP SINGH,M,GEN,50,BJP,67227,1,201616,394351,KAMAL YUSUF MALIK,PECP,1,Graduate,58893920,0,0
Siddharthnagar,Doomariyaganj,337,GEN,MANGAL PRASAD,M,SC,41,BMUP,518,9,201616,394351,KAMAL YUSUF MALIK,PECP,0,Post Graduate,13079218,0,0
Siddharthnagar,Doomariyaganj,337,GEN,ASHOK KUMAR SINGH,M,GEN,49,PECP,10351,4,201616,394351,KAMAL YUSUF MALIK,PECP,1,Graduate Professional,12710000,1,1
Sonbhadra,Duddhi ,82,ST,VIJAY SINGH GOND,M,ST,61,BSP,63314,2,196609,308054,RUBI PRASAD,IND,1,Graduate,18212097,1,0
Sonbhadra,Duddhi ,82,ST,VIGAN RAM,M,ST,49,CPI(ML)(L),2431,7,196609,308054,RUBI PRASAD,IND,0,10th Pass,185700,0,0
Sonbhadra,Duddhi ,82,ST,SHIVKUMAR KHARWAR,M,ST,44,RLD,3312,6,196609,308054,RUBI PRASAD,IND,0,8th Pass,782700,0,0
Sonbhadra,Duddhi ,82,ST,HAR IRAM,M,ST,51,ADAL,64399,1,196609,308054,RUBI PRASAD,IND,12,10th Pass,10624000,1,0
Sonbhadra,Duddhi ,82,ST,ASHARFI,M,ST,53,GGP,1686,9,196609,308054,RUBI PRASAD,IND,0,Graduate Professional,587000,0,0
Sonbhadra,Duddhi ,82,ST,ANIL KUMAR SINGH,M,ST,33,INC,46090,3,196609,308054,RUBI PRASAD,IND,0,12th Pass,800000,0,0
Sonbhadra,Duddhi ,82,ST,AMAR SINGH,M,ST,35,BRJ,2147,8,196609,308054,RUBI PRASAD,IND,0,12th Pass,534000,0,0
Etah,Etah,5,GEN,VIPIN KUMAR DAVID,M,GEN,46,BJP,82516,1,201760,317254,ASHISH KUMAR YADAV,SP,0,Graduate,108261476,0,0
Etah,Etah,5,GEN,RAJESH KUMAR,M,GEN,39,VPI,127,13,201760,317254,ASHISH KUMAR YADAV,SP,0,Doctorate,4047000,0,0
Etah,Etah,5,GEN,RAJARAM,M,GEN,49,CPM,920,6,201760,317254,ASHISH KUMAR YADAV,SP,0,Graduate,5398558,0,0
Etah,Etah,5,GEN,PRADEEP KUMAR,M,GEN,28,JANADIP,274,11,201760,317254,ASHISH KUMAR YADAV,SP,1,12th Pass,2127700,0,0
Etah,Etah,5,GEN,JUGENDRA SINGH YADAV,M,GEN,47,SP,61387,2,201760,317254,ASHISH KUMAR YADAV,SP,7,Graduate,187633498,1,1
Etah,Etah,5,GEN,ASHISH KUMAR YADAV,M,GEN,32,LD,11032,4,201760,317254,ASHISH KUMAR YADAV,SP,0,12th Pass,44165602,0,0
Etawah,Etawah,124,GEN,VIJENDRA SINGH CHAUHAN,M,GEN,37,RJAP,421,17,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Post Graduate,2921400,0,0
Etawah,Etawah,124,GEN,UPDESH KUMAR,M,GEN,38,NASHMBP,233,21,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,12th Pass,9048292,0,0
Etawah,Etawah,124,GEN,SUKHRANI,F,GEN,43,MHP,793,8,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,8th Pass,4707804,0,0
Etawah,Etawah,124,GEN,SHYAM SINGH,M,GEN,27,BNavP,774,9,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Graduate Professional,53000,0,0
Etawah,Etawah,124,GEN,SATENDRA SINGH,M,GEN,29,PECP,941,7,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,8th Pass,6787991,0,0
Etawah,Etawah,124,GEN,SARITA BHADAURIYA,F,GEN,50,BJP,91234,1,221223,381680,RAGHURAJ SINGH SHAKYA,SP,1,Graduate,24301448,0,0
Etawah,Etawah,124,GEN,RAVINDRA SINGH,M,GEN,40,BSRD,323,19,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,5th Pass,3441000,0,0
Etawah,Etawah,124,GEN,RAJBAHADUR,M,GEN,43,RSOSP,500,15,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Graduate,12129000,0,0
Etawah,Etawah,124,GEN,NARENDRA NATH CHATURVEDI URF BALLU CHOUDHRI,M,GEN,66,BSP,43577,3,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Graduate Professional,23110000,0,0
Etawah,Etawah,124,GEN,MANOJ KUMAR RAJPUT,M,GEN,26,JAM,625,11,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,8th Pass,1539000,0,0
Etawah,Etawah,124,GEN,KULDEEP GUPTA &#39;SANTU&#39;,M,GEN,45,SP,73892,2,221223,381680,RAGHURAJ SINGH SHAKYA,SP,1,10th Pass,34135439,0,1
Etawah,Etawah,124,GEN,HARENDRA KUMAR,M,GEN,39,SWAJANPA,267,20,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,8th Pass,90800,0,0
Etawah,Etawah,124,GEN,DEEPAK S. DSOUZA,M,GEN,42,BMUP,361,18,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Literate,757640,0,0
Etawah,Etawah,124,GEN,BRAJRAM RATHAUR,M,GEN,53,LRAP,151,22,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,12th Pass,1065000,0,0
Etawah,Etawah,124,GEN,ASHISH SINGH,M,GEN,47,LD,1203,6,221223,381680,RAGHURAJ SINGH SHAKYA,SP,1,10th Pass,14508015,1,0
Etawah,Etawah,124,GEN,AMAR SINGH,M,GEN,58,CPM,1431,4,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,12th Pass,2277540,0,0
Etawah,Etawah,124,GEN,AMAR SINGH URF SANJAY TOMAR,M,GEN,40,VP,1251,5,221223,381680,RAGHURAJ SINGH SHAKYA,SP,0,Not Given,8619000,0,0
Agra,Etmadpur,228,GEN,VIJAY SINGH BAGHEL,M,GEN,62,RSOSP,290,14,284227,417210,DR. DHARAMPAL SINGH,BSP,0,12th Pass,66810929,0,0
Agra,Etmadpur,228,GEN,SUNIL PANKAJ,M,GEN,43,JAM,389,12,284227,417210,DR. DHARAMPAL SINGH,BSP,0,Graduate,2338000,0,0
Agra,Etmadpur,228,GEN,RAM PRATAP SINGH,M,GEN,50,BJP,137381,1,284227,417210,DR. DHARAMPAL SINGH,BSP,4,Graduate Professional,1860535,1,0
Agra,Etmadpur,228,GEN,RAJESH KUMAR KASHYAP,M,GEN,52,NINSHAD,2213,5,284227,417210,DR. DHARAMPAL SINGH,BSP,0,10th Pass,3563602,0,0
Agra,Etmadpur,228,GEN,RAJBETI,F,GEN,53,SP,43925,3,284227,417210,DR. DHARAMPAL SINGH,BSP,0,8th Pass,67448305,0,0
Agra,Etmadpur,228,GEN,NARENDRA BAGHEL,M,GEN,47,RLD,3496,4,284227,417210,DR. DHARAMPAL SINGH,BSP,1,Literate,17447649,0,0
Agra,Etmadpur,228,GEN,MALKHAN SINGH JATAV,M,SC,30,RPIE,202,15,284227,417210,DR. DHARAMPAL SINGH,BSP,0,Graduate Professional,336000,0,0
Agra,Etmadpur,228,GEN,MAHENDRA SINGH,M,SC,36,BaSaPa,381,13,284227,417210,DR. DHARAMPAL SINGH,BSP,0,Literate,390000,0,0
Agra,Etmadpur,228,GEN,GAURAV,M,SC,33,BLSP,200,16,284227,417210,DR. DHARAMPAL SINGH,BSP,0,Graduate,1125000,0,0
Agra,Etmadpur,228,GEN,DR. DHARMPAL SINGH,M,GEN,53,BSP,90126,2,284227,417210,DR. DHARAMPAL SINGH,BSP,0,Doctorate,34067463,0,1
Agra,Etmadpur,228,GEN,ATAL BIHARI,M,SC,43,RKSP,1204,7,284227,417210,DR. DHARAMPAL SINGH,BSP,0,12th Pass,2293000,0,0
Bareilly,Faridpur,222,SC,VIJENDRA PAL,M,SC,54,LD,1208,7,190727,307012,DR. SIARAM SAGAR,SP,1,12th Pass,3150000,1,0
Bareilly,Faridpur,222,SC,VIJAY PAL SINGH,M,SC,52,BSP,37680,3,190727,307012,DR. SIARAM SAGAR,SP,0,Graduate,144815268,0,0
Bareilly,Faridpur,222,SC,ULFAT SINGH KATHERIYA,M,SC,55,JaSSP,990,8,190727,307012,DR. SIARAM SAGAR,SP,0,Literate,127500,0,0
Bareilly,Faridpur,222,SC,POONAM SEN,F,SC,45,RLD,3075,4,190727,307012,DR. SIARAM SAGAR,SP,1,Post Graduate,169998440,1,0
Bareilly,Faridpur,222,SC,DR. SIYA RAM SAGAR,M,SC,74,SP,58935,2,190727,307012,DR. SIARAM SAGAR,SP,0,Others,1553000,0,1
Bareilly,Faridpur,222,SC,DR. SHYAM BIHARI LAL,M,SC,47,BJP,83656,1,190727,307012,DR. SIARAM SAGAR,SP,0,Doctorate,23203702,0,0
Bareilly,Faridpur,222,SC,DAULAT RAM,M,SC,47,PECP,907,9,190727,307012,DR. SIARAM SAGAR,SP,0,12th Pass,2506000,0,0
Farrukhabad,Farrukhabad,366,GEN,VIJAY SINGH,M,GEN,61,SP,36012,3,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,2,8th Pass,58865408,1,0
Farrukhabad,Farrukhabad,366,GEN,SURENDRA KUMAR,M,SC,35,RLD,660,12,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,Graduate,81200,0,0
Farrukhabad,Farrukhabad,366,GEN,SHYAM SREE,F,GEN,41,BSCP,397,15,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,8th Pass,3159894,0,0
Farrukhabad,Farrukhabad,366,GEN,SARVESH SHAKYA,M,GEN,39,MD,878,6,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,8th Pass,2419253,0,0
Farrukhabad,Farrukhabad,366,GEN,MOHD. UMAR KHAN,M,GEN,57,BSP,48199,2,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,Graduate,165322871,0,0
Farrukhabad,Farrukhabad,366,GEN,MEJOR SUNIL DUTT DWIVEDI,M,GEN,51,BJP,93626,1,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,Graduate Professional,17862611,0,0
Farrukhabad,Farrukhabad,366,GEN,JAYVEER,M,SC,35,RPI,231,18,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,8th Pass,2760000,0,0
Farrukhabad,Farrukhabad,366,GEN,JANARDAN DUTT,M,GEN,40,PSWAM,456,14,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,Graduate Professional,5275000,0,0
Farrukhabad,Farrukhabad,366,GEN,DHANANJIA,M,GEN,46,BMUP,228,20,208039,355345,VIJAY SINGH S/O PREM SINGH,IND,0,Post Graduate,5405000,0,0
Agra,Fatehabad,53,GEN,UMESH SHARMA SAITHIYA,M,GEN,43,BSP,35050,3,209810,297525,CHOTELAL VERMA,BSP,1,12th Pass,42714393,1,1
Agra,Fatehabad,53,GEN,SHOKHEERAM,M,GEN,56,NINSHAD,1358,5,209810,297525,CHOTELAL VERMA,BSP,0,Graduate,5612000,0,0
Agra,Fatehabad,53,GEN,RAMESH CHANDRA,M,GEN,45,BSRD,776,7,209810,297525,CHOTELAL VERMA,BSP,0,8th Pass,2869000,0,0
Agra,Fatehabad,53,GEN,RAJENDRA SINGH,M,GEN,59,SP,67596,2,209810,297525,CHOTELAL VERMA,BSP,0,Post Graduate,27569968,0,0
Agra,Fatehabad,53,GEN,RADHESHYAM KUSHWAH,M,GEN,35,SSAD,678,8,209810,297525,CHOTELAL VERMA,BSP,0,8th Pass,23000,0,0
Agra,Fatehabad,53,GEN,JITENDRA VERMA,M,GEN,41,BJP,101960,1,209810,297525,CHOTELAL VERMA,BSP,0,10th Pass,26204304,0,0
Fatehpur,Fatehpur   ,39,GEN,VIKRAM SINGH,M,GEN,49,BJP,89481,1,195389,332514,SHED QASIM HASAN,SP,4,Graduate,29583818,1,0
Fatehpur,Fatehpur   ,39,GEN,SURESH,M,SC,36,BMUP,426,15,195389,332514,SHED QASIM HASAN,SP,0,Literate,820000,0,0
Fatehpur,Fatehpur   ,39,GEN,SAMEER TRIVEDI,M,GEN,34,BSP,35548,3,195389,332514,SHED QASIM HASAN,SP,0,Graduate,40785187,0,0
Fatehpur,Fatehpur   ,39,GEN,RAMESH KUMAR GUPTA,M,GEN,44,PSJP,677,10,195389,332514,SHED QASIM HASAN,SP,0,8th Pass,791533,0,0
Fatehpur,Fatehpur   ,39,GEN,GAYA PRASAD,M,GEN,78,CPM,2013,4,195389,332514,SHED QASIM HASAN,SP,0,12th Pass,3185742,0,0
Fatehpur,Fatehpur   ,39,GEN,CHANDRA PRAKASH LODHI,M,GEN,48,SP,57983,2,195389,332514,SHED QASIM HASAN,SP,0,Graduate Professional,22220539,0,1
Agra,Fatehpur Sikri,122,GEN,CHAU. UDAYBHAN SINGH,M,GEN,70,BJP,108586,1,229372,338269,SURAJPAL SINGH,BSP,0,Post Graduate,35756885,0,0
Agra,Fatehpur Sikri,122,GEN,SURAJPAL SINGH,M,GEN,54,BSP,56249,2,229372,338269,SURAJPAL SINGH,BSP,0,8th Pass,20702367,0,1
Agra,Fatehpur Sikri,122,GEN,LAL SINGH,M,GEN,44,SP,21884,4,229372,338269,SURAJPAL SINGH,BSP,0,12th Pass,6549792,0,0
Agra,Fatehpur Sikri,122,GEN,BRIJESH KUMAR CHAHAR,M,GEN,41,RLD,38307,3,229372,338269,SURAJPAL SINGH,BSP,7,Post Graduate,6500000,1,0
Kushinagar,Fazilnagar,55,GEN,VISHWNATH,M,GEN,78,SP,60856,2,214539,382962,GANGA,BJP,0,Post Graduate,27492222,0,0
Kushinagar,Fazilnagar,55,GEN,VINOD,M,GEN,40,BaSaPa,518,16,214539,382962,GANGA,BJP,0,Graduate,318000,0,0
Kushinagar,Fazilnagar,55,GEN,SAROJ AHAMAD,M,GEN,48,NCP,735,13,214539,382962,GANGA,BJP,0,12th Pass,134080,0,0
Kushinagar,Fazilnagar,55,GEN,RAJMANGAL YADAV,M,GEN,46,BMUP,1002,9,214539,382962,GANGA,BJP,3,12th Pass,5776000,1,0
Kushinagar,Fazilnagar,55,GEN,MOHAN,M,GEN,38,CPI,2581,5,214539,382962,GANGA,BJP,1,12th Pass,2720571,0,0
Kushinagar,Fazilnagar,55,GEN,JAWAHAR LAL YADAV,M,GEN,53,RLD,817,11,214539,382962,GANGA,BJP,1,Not Given,806000,1,0
Kushinagar,Fazilnagar,55,GEN,JAGDISH SINGH,M,GEN,78,BSP,34250,3,214539,382962,GANGA,BJP,0,12th Pass,63600032,0,0
Kushinagar,Fazilnagar,55,GEN,GANGA,M,GEN,80,BJP,102778,1,214539,382962,GANGA,BJP,0,Post Graduate,8167000,0,1
Kushinagar,Fazilnagar,55,GEN,AZIMULLAH ALIAS GUDDU,M,GEN,46,PECP,2210,6,214539,382962,GANGA,BJP,0,Post Graduate,6071717,0,0
Firozabad,Firozabad,359,GEN,SHOUKIN SINGH,M,GEN,46,BSRD,349,9,232287,379172,MANISH ASIZA,BJP,0,10th Pass,1559000,0,0
Firozabad,Firozabad,359,GEN,RAMGOPAL,M,GEN,42,BLSP,237,13,232287,379172,MANISH ASIZA,BJP,0,12th Pass,1645500,0,0
Firozabad,Firozabad,359,GEN,NITENDAR GUPTA,M,GEN,48,LD,187,15,232287,379172,MANISH ASIZA,BJP,0,8th Pass,1131000,0,0
Firozabad,Firozabad,359,GEN,MO SHAHAJAD KHAN,M,GEN,46,IUML,270,12,232287,379172,MANISH ASIZA,BJP,2,10th Pass,2752430,1,0
Firozabad,Firozabad,359,GEN,MANISH ASIJA,M,GEN,52,BJP,102654,1,232287,379172,MANISH ASIZA,BJP,6,Graduate,72671267,1,1
Firozabad,Firozabad,359,GEN,KHALID NASIR,M,GEN,45,BSP,51387,3,232287,379172,MANISH ASIZA,BJP,0,12th Pass,18215180,0,0
Firozabad,Firozabad,359,GEN,KAUSHAL KISHORE UPADHYAY,M,GEN,50,RSD,318,11,232287,379172,MANISH ASIZA,BJP,0,Post Graduate,4718672,0,0
Firozabad,Firozabad,359,GEN,JAHANGIR KHAN ALVI,M,GEN,49,PECP,336,10,232287,379172,MANISH ASIZA,BJP,0,Post Graduate,9902672,0,0
Firozabad,Firozabad,359,GEN,DEEPAK SHARMA,M,GEN,30,MNVP,118,16,232287,379172,MANISH ASIZA,BJP,0,Graduate Professional,271000,0,0
Firozabad,Firozabad,359,GEN,BALVEER SINGH,M,SC,38,BKPP,218,14,232287,379172,MANISH ASIZA,BJP,0,Graduate Professional,84500,0,0
Firozabad,Firozabad,359,GEN,AZIM BHAI,M,GEN,51,SP,60927,2,232287,379172,MANISH ASIZA,BJP,14,Graduate,8137633,1,0
Firozabad,Firozabad,359,GEN,AJAY KUMAR,M,GEN,42,JAM,1688,5,232287,379172,MANISH ASIZA,BJP,0,10th Pass,790000,0,0
Firozabad,Firozabad,359,GEN,AHTSHAM ALI (BABAR),M,GEN,34,AIMIM,11478,4,232287,379172,MANISH ASIZA,BJP,2,12th Pass,1501000,1,0
Balrampur,Gainsari,44,GEN,SWAYAMBAR PRASAD,M,GEN,26,NINSHAD,1652,7,196112,349774,DR. SHIV PRATAP YADAV,SP,0,12th Pass,66000,0,0
Balrampur,Gainsari,44,GEN,SHAILESH KUMAR SINGH,M,GEN,48,BJP,55716,1,196112,349774,DR. SHIV PRATAP YADAV,SP,7,Post Graduate,20309830,1,0
Balrampur,Gainsari,44,GEN,SAJJAD HUSAIN,M,GEN,34,RLD,1154,9,196112,349774,DR. SHIV PRATAP YADAV,SP,0,Graduate Professional,2421300,0,0
Balrampur,Gainsari,44,GEN,MUKTIYAR,M,GEN,51,BSRD,484,14,196112,349774,DR. SHIV PRATAP YADAV,SP,0,Post Graduate,3064500,0,0
Balrampur,Gainsari,44,GEN,MANJOOR ALAM KHAN,M,GEN,40,AIMIM,3160,5,196112,349774,DR. SHIV PRATAP YADAV,SP,1,10th Pass,2983178,1,0
Balrampur,Gainsari,44,GEN,DR.SHIV PRATAP YADAV,M,GEN,65,SP,46378,3,196112,349774,DR. SHIV PRATAP YADAV,SP,1,Doctorate,11567956,0,1
Balrampur,Gainsari,44,GEN,ALAUDDIN,M,GEN,62,BSP,53413,2,196112,349774,DR. SHIV PRATAP YADAV,SP,1,8th Pass,22180166,1,0
Saharanpur,Gangoh,141,GEN,SONU VERMA,M,GEN,35,BHATARSP,364,11,257464,357545,PARDEEP KUMAR,INC,0,10th Pass,153000,0,0
Saharanpur,Gangoh,141,GEN,SATNAM SINGH,M,GEN,63,SARSAMP,579,8,257464,357545,PARDEEP KUMAR,INC,0,5th Pass,1840050,0,0
Saharanpur,Gangoh,141,GEN,RAJNESH CHAUHAN,M,GEN,59,RLD,1054,5,257464,357545,PARDEEP KUMAR,INC,0,Post Graduate,6219000,0,0
Saharanpur,Gangoh,141,GEN,PRADEEP KUMAR,M,GEN,46,BJP,99446,1,257464,357545,PARDEEP KUMAR,INC,5,Post Graduate,13552268,0,0
Saharanpur,Gangoh,141,GEN,NAUMAN MASOOD,M,GEN,47,INC,61418,2,257464,357545,PARDEEP KUMAR,INC,0,12th Pass,38774172,0,1
Saharanpur,Gangoh,141,GEN,MAHIPAL SINGH MAJRA,M,GEN,66,BSP,44717,4,257464,357545,PARDEEP KUMAR,INC,2,Others,41936964,1,0
Saharanpur,Gangoh,141,GEN,INDER SAIN,M,GEN,51,SP,47219,3,257464,357545,PARDEEP KUMAR,INC,0,Graduate,10776001,0,0
Jhansi,Garautha,386,GEN,RAJENDRA PAL,M,GEN,38,JAM,1197,5,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,0,Post Graduate,2330000,0,0
Jhansi,Garautha,386,GEN,JAWAHAR LAL RAJPOOT,M,GEN,54,BJP,93378,1,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,1,Graduate Professional,12016878,0,0
Jhansi,Garautha,386,GEN,GULAB SINGH,M,GEN,34,RLD,1061,6,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,0,12th Pass,37762,0,0
Jhansi,Garautha,386,GEN,DEEP NARAYAN SINGH (DEEPAK YADAV),M,GEN,47,SP,77547,2,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,1,Graduate,271841529,1,1
Jhansi,Garautha,386,GEN,BALARAM VERMA,M,SC,40,SWAJANPA,492,12,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,0,Post Graduate,1110970,0,0
Jhansi,Garautha,386,GEN,ATMARAM,M,GEN,58,BSCP,321,13,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,0,8th Pass,880000,0,0
Jhansi,Garautha,386,GEN,AMAR SINGH (FAUJI),M,GEN,46,VKP,926,7,228808,338712,DEEPNARAYAN SINGH (DEEPAK YADAV),SP,0,12th Pass,5936573,0,0
Hapur,Garhmukteshwar,201,GEN,VINOD KUMAR,M,SC,31,RAJP,136,16,221779,329503,MADAN CHAUHAN,SP,0,12th Pass,285800,0,0
Hapur,Garhmukteshwar,201,GEN,PRASHANT CHAUDHARY,M,GEN,49,BSP,55792,2,221779,329503,MADAN CHAUHAN,SP,1,Post Graduate,265731343,1,0
Hapur,Garhmukteshwar,201,GEN,NAFEES AHMAD,M,GEN,30,BaJD,349,13,221779,329503,MADAN CHAUHAN,SP,0,Not Given,30000,0,0
Hapur,Garhmukteshwar,201,GEN,MADAN CHAUHAN,M,GEN,60,SP,48810,3,221779,329503,MADAN CHAUHAN,SP,0,Graduate,79471089,0,1
Hapur,Garhmukteshwar,201,GEN,KAMAL SINGH MALIK,M,GEN,50,BJP,91086,1,221779,329503,MADAN CHAUHAN,SP,0,Post Graduate,112899369,0,0
Hapur,Garhmukteshwar,201,GEN,PT. GOPAL SHARMA,M,GEN,39,SABHP,600,9,221779,329503,MADAN CHAUHAN,SP,0,10th Pass,40000,0,0
Hapur,Garhmukteshwar,201,GEN,DEEN MOHAMMAD,M,GEN,37,IEMC,242,14,221779,329503,MADAN CHAUHAN,SP,0,10th Pass,1775000,0,0
Gonda,Gaura,176,GEN,VAIBHAV PANDEY,M,GEN,31,RLD,1514,6,173404,311835,KUNWAR ANAND SINGH,SP,0,Post Graduate,45068800,0,0
Gonda,Gaura,176,GEN,TILAK RAM,M,GEN,53,BMUP,522,13,173404,311835,KUNWAR ANAND SINGH,SP,0,5th Pass,864500,0,0
Gonda,Gaura,176,GEN,TARUNENDRA CHANDRA PATEL,M,GEN,34,INC,2746,5,173404,311835,KUNWAR ANAND SINGH,SP,0,Post Graduate,3055000,0,0
Gonda,Gaura,176,GEN,RAM PRATAP SINGH,M,GEN,66,SP,42600,2,173404,311835,KUNWAR ANAND SINGH,SP,3,Graduate,40643600,1,1
Gonda,Gaura,176,GEN,PRABHAT KUMAR VERMA,M,GEN,48,BJP,72455,1,173404,311835,KUNWAR ANAND SINGH,SP,3,Post Graduate,7860200,1,0
Gonda,Gaura,176,GEN,ISRAR AHMAD NANKU,M,GEN,52,CPI,1159,8,173404,311835,KUNWAR ANAND SINGH,SP,0,Others,2558000,0,0
Gonda,Gaura,176,GEN,GIRISH NARAYAN PANDE,M,GEN,62,SABHP,710,12,173404,311835,KUNWAR ANAND SINGH,SP,0,Post Graduate,106220000,0,0
Gonda,Gaura,176,GEN,ABDUL KALAM,M,GEN,56,BSP,38667,3,173404,311835,KUNWAR ANAND SINGH,SP,2,Graduate,22873529,1,0
Amethi,Gauriganj,221,GEN,VINOD KUMAR MAURYA,M,GEN,33,BMUP,624,13,201189,335745,RAKESH PRATAP SINGH,SP,0,10th Pass,220340,0,0
