bad_flag,tenure,margin,amtfin,exist
0,33,0.13495622,12.81719599,1
0,47,0.154095213,12.67294638,0
0,47,0.098492543,13.57978822,0
0,46,0.149157168,12.63785506,0
0,43,0.1517578,12.76568843,0
0,35,0.318158693,13.38472764,1
0,34,0.462998829,12.61153775,0
0,45,0.23890237,12.94120115,0
1,47,0.072788004,13.98152826,0
0,35,0.212330722,13.05867783,0
0,47,0.241706161,12.89921983,0
1,48,0.205413732,13.71309016,0
0,31,0.332792154,11.69524702,0
0,36,0.217647059,11.79810441,0
0,47,0.207710838,12.51355735,0
0,33,0.163636364,13.03898177,0
0,46,0.159159159,13.23569206,0
0,45,0.33619757,13.06048797,0
0,48,0.101644358,13.10216067,0
0,46,0.262696335,12.54842044,0
0,46,0.391979301,13.06048797,0
0,42,0.087642046,12.67966358,0
0,36,0.135277778,11.95536518,0
0,47,0.136999504,14.45314503,1
0,45,0.152941177,13.48700649,0
0,46,0.1,12.58004709,0
0,45,0.213250127,13.12236338,1
0,47,0.043450876,12.69158046,0
0,20,0.553903346,13.30468493,0
0,35,0.20323345,12.56077064,0
0,48,0.128455285,11.98791664,0
0,48,0.040267789,12.70076889,0
1,47,0.099431818,12.66665705,0
0,34,0.213101545,13.12236338,0
0,30,0.15194921,12.58450908,0
0,46,0.100483041,13.71015004,0
0,44,0.247489775,12.91201265,0
0,43,0.160021503,13.52782849,1
0,46,0.149414942,12.84264947,0
0,46,0,12.6961791,0
0,47,0.051480605,12.9360338,1
0,22,0.185285204,12.62313689,1
0,45,0,13.9552725,1
0,34,0.15441708,12.64432758,0
0,44,0.182508999,14.39212392,0
0,45,0.083333572,12.67607627,1
0,45,0.188829787,12.62806706,0
0,34,0.536479635,11.95214767,0
0,46,0.150092367,12.86359265,1
0,36,0.196576757,13.50079981,0
0,43,0.402833555,12.89921983,0
0,45,0.301564246,13.34566692,0
0,23,0.353854902,12.76568843,0
0,31,0.012987013,14.45736444,0
0,47,0.175438597,13.75363515,1
0,35,0.519107464,12.50617724,0
0,45,0.08992404,12.70198766,0
0,45,0.192409639,12.72233347,1
0,35,0.203063726,12.69204189,0
0,55,0.050021749,13.90352144,0
0,46,0.109162896,13.3534751,0
0,46,0.151534915,13.19188944,0
0,47,0.165731978,13.01700286,1
1,45,0.136376246,13.86349087,0
0,47,0.091368586,12.64754819,0
0,47,0.040507648,12.69465266,0
0,40,0.101193415,13.0939639,0
0,47,0.097598223,12.84000047,0
0,59,0.114533205,13.73212895,0
0,34,0.35917975,12.76568843,0
0,48,0.150696319,13.65063591,0
0,47,0.200228978,13.55932715,0
0,32,0.10691859,13.08154138,0
0,45,0.185583066,13.38472764,0
0,46,0.332761905,12.07339803,0
1,44,0.200551903,13.57725337,0
0,46,0.159253698,12.79385931,0
0,48,0.082384856,12.64819107,0
0,47,0.089518405,12.96254668,0
0,47,0.100601504,13.19002203,1
0,30,0.326599327,12.61153775,0
1,47,0.1,12.87774079,0
0,35,0.149960354,12.80331447,0
0,47,0,14.53270282,0
0,29,0.092195169,12.66665705,0
0,48,0.150876599,13.35664467,0
0,40,0.227158675,11.91839057,0
0,46,0.398908418,12.69158046,0
0,33,0.407045233,12.21923563,0
0,48,0.152173913,13.79019275,0
0,42,0.134051269,12.79385931,0
0,47,0.098492543,13.57978822,0
0,10,0.374380245,12.89921983,0
0,46,0.151488086,13.40754232,0
0,44,0.0967204,12.69158046,0
0,23,0.443963576,12.61153775,0
0,34,0.135057471,12.61486554,0
0,34,0.059096849,12.68849879,0
0,48,0.078281548,13.99783211,0
0,46,0.291735537,12.96804602,0
0,48,0.128269353,12.61153775,0
0,47,0.147806615,13.82546089,1
0,44,0.191521263,12.52452638,0
0,23,0.402576275,11.77528973,0
0,43,0.186742878,12.54308045,0
0,46,0.087893376,12.64481133,0
0,44,0.050176496,12.73227937,0
0,47,0.154205608,12.10625231,0
0,46,0.310344828,12.61153775,0
0,44,0.111645586,13.8924716,0
0,32,0.242144177,12.92391244,0
0,48,0.082384856,12.64819107,0
0,32,0.174411473,13.45883561,1
0,35,0.043450876,12.69158046,0
0,35,0.148969416,12.62806706,0
0,47,0.304110388,12.94800999,1
0,37,0.247994986,13.48024759,0
0,46,0.127955286,13.18063229,1
0,60,0.185366286,13.64709191,1
0,48,0.043193802,12.69771545,0
1,60,0.050021726,13.9552725,0
0,34,0.619834131,12.69158046,0
0,47,0.202777343,13.18063229,0
0,32,0.174411473,13.45883561,1
1,47,0.203833043,13.635187,0
0,48,0.150283967,13.78762535,0
0,36,0.000276287,14.13396429,0
0,47,0,14.34907567,1
0,47,0.125805754,12.15477935,0
0,48,0.143229595,13.92526142,0
0,47,0.42448693,12.20607265,0
1,47,0.044322005,12.18586994,0
0,46,0.106428936,13.27078338,0
0,45,0.344799091,13.59236576,1
0,44,0.050071268,13.84797775,1
0,32,0.357755742,12.76568843,0
0,48,0.151639344,13.84991198,0
0,47,0.202898551,13.21767356,0
0,47,0.118964984,13.29294968,0
0,43,0.171550257,11.91170158,0
0,19,0.613525574,12.61153775,0
1,48,0.000626193,12.72233347,0
0,23,0.378881988,12.89921983,0
0,48,0.270971867,13.65903217,1
0,47,0.050328974,13.17874371,0
0,46,0.100467147,13.28787782,0
0,47,0.178743961,13.65299163,1
0,34,0.186312849,11.88896176,0
0,39,0.102386481,12.81583822,0
1,46,0.251174175,13.24634936,0
0,47,0.153976311,13.12236338,0
0,35,0.147975078,12.5190569,0
0,48,0.179794209,12.10154512,0
0,46,0.079334299,12.66713013,0
0,46,0.050002651,12.68405685,0
0,41,0.144926169,13.49392693,0
0,34,0.189007995,13.01700286,0
0,36,0.256799675,13.02838231,0
0,47,0.158612182,13.11261603,0
0,46,0.100877193,13.32937755,0
0,47,0.085829838,12.62855874,0
0,47,0.30758988,12.46843691,0
0,46,0.258079949,13.06685067,0
0,45,0.367259396,12.7367009,0
0,47,0.165850622,13.82064734,0
0,48,0.048766761,12.64754819,0
0,24,0.639801242,12.20607265,0
0,47,0.102488767,12.63460303,0
0,46,0,12.69788975,0
0,36,0.101944444,11.99318878,0
0,42,0.254797599,13.16158409,0
0,47,0.305555556,13.01700286,0
0,46,0.098151752,13.12236338,0
0,47,0.035599476,12.68849879,0
0,24,0.55,12.79385931,0
1,47,0.041794745,12.69771545,0
0,48,0.099925928,12.62806706,0
0,35,0.100840336,13.88316921,0
0,48,0.153522468,13.62918098,0
0,46,0.221145287,13.3534751,0
0,34,0.437494375,13.12236338,0
0,34,0.338121698,12.95984445,0
0,47,0.059526018,13.91082074,0
0,46,0.170716248,11.91270779,0
0,48,0.051305246,13.94653882,1
0,47,0.157894737,13.59236701,0
0,43,0.090909091,14.62644077,1
0,48,0.250160284,13.42394836,0
0,29,0.439473404,12.61153775,0
0,35,0.089360118,12.66980666,0
0,35,0.089360118,12.66980666,0
0,48,0,12.28257062,0
0,36,0.042036449,14.45736444,0
0,33,0.309301886,12.84792653,0
0,59,0,13.981025,1
0,34,0.210575725,12.82125828,0
0,60,0,13.83236768,1
0,48,0.000977861,14.52354635,0
0,36,0.192257778,13.00166359,0
0,33,0.09002849,12.67419951,0
0,30,0,12.27726709,0
0,45,0.0472103,13.91987057,0
0,59,0.131532711,14.07787482,1
0,45,0.078975105,12.67278963,0
0,11,0.425706525,12.20607265,1
0,40,0.152298851,12.59473064,0
0,46,0.050807474,12.68695439,0
0,23,0.525867966,12.76568843,0
0,46,0.198272887,13.34550693,1
0,46,0.152327586,13.10552236,0
0,34,0.392878644,12.83508122,0
0,47,0.116305587,13.04979268,0
0,47,0.102869137,13.08154138,0
0,46,0.038571032,12.95311598,0
0,23,0.395769663,13.12236338,0
0,46,0.214323051,12.40901349,0
0,47,0.147368421,13.60478953,0
0,35,0.189725951,12.80806351,1
0,45,0.209484823,12.96128106,0
0,48,0.035159444,13.981025,0
0,32,0.490950586,13.08154138,0
0,47,0.040687608,13.17902722,1
0,48,0.149469112,13.68898315,0
0,23,0.613680466,11.77528973,0
0,47,0.091160261,14.03865411,0
0,47,0.13179579,11.95857236,0
0,44,0.239152786,12.82125828,0
0,48,0.0900823,12.62855874,0
0,36,0.203340658,12.79385931,0
0,46,0.078661313,12.21676528,0
0,46,0.081130439,12.67607627,0
0,45,0.257211854,13.71015004,0
0,31,0.463324424,12.74300452,0
0,47,0.114702142,12.61153775,0
0,44,0.050925926,12.92391244,0
0,35,0,13.54572341,1
0,35,0,13.54572341,1
0,35,0,13.54572341,1
0,35,0,13.54572341,1
0,46,0.085782199,13.08154138,0
0,43,0.050204177,12.89118765,0
0,44,0.231292476,13.13261069,0
0,34,0.014190224,12.67341649,1
0,34,0.315080221,12.79385931,0
0,46,0.131587121,12.6087004,0
0,34,0.100154672,12.86436955,0
0,45,0.086339523,12.74970422,0
0,44,0.103452604,12.89921983,0
0,48,0.10160771,12.87901712,0
0,45,0.349578064,14.27924457,1
0,45,0.349578064,14.27924457,1
0,47,0.040482423,13.14832348,0
0,45,0.344264169,12.90333634,1
0,46,0.149948441,12.5639219,0
0,47,0.100309735,13.83202347,0
0,10,0.064465061,13.32775021,1
0,48,0.103472466,12.16368693,0
0,46,0.051974614,12.68849879,0
0,34,0.05,14.21847254,1
0,46,0.210526316,12.61153775,0
0,44,0.211009174,12.97154049,0
0,46,0.288661261,12.40901349,0
0,42,0.288498359,13.3926195,0
1,47,0.090093931,12.64271337,0
0,47,0.047164048,13.19282184,1
0,60,0.082414473,12.61153775,0
0,39,0.252659132,12.89921983,0
0,23,0.658314351,11.91839057,0
0,47,0.093691833,13.08880659,0
0,44,0.326028769,12.25486281,0
1,47,0.089676567,12.88954821,0
0,48,0.254070643,12.94800999,0
0,46,0.057117714,12.66032792,0
0,23,0.102155337,12.07823927,1
0,47,0.45689007,12.2314967,0
0,45,0.15264171,13.30468493,1
0,48,0.094937094,13.13261069,0
0,47,0.072843661,12.89169156,0
0,43,0.344934972,13.12236338,0
1,46,0.247481569,13.61522868,0
0,46,0.17506596,12.56077064,0
0,46,0.357078565,12.61153775,0
0,30,0,14.27293541,0
0,34,0.156486711,13.01700286,0
1,47,0.025949675,12.94986541,0
0,48,0.100001192,12.6182419,0
0,46,0.281756907,12.44901882,0
0,39,0.254942866,13.07107008,0
0,21,0.196787149,12.20607265,0
0,44,0.350559736,12.89921983,0
0,45,0.242113888,13.07976898,0
0,48,0.100001192,12.6182419,0
0,46,0.285898039,12.39462475,1
0,21,0.14369021,13.30468493,0
0,33,0.260422356,13.38472764,1
0,42,0.101477105,12.62527628,0
0,48,0.326024168,13.21767356,0
0,59,0.043373984,13.97818198,1
0,22,0.207772795,12.4874851,0
1,46,0.098413063,13.12692098,0
0,29,0.082568807,12.89921983,1
0,35,0.476109175,12.72486644,0
0,31,0.250263618,14.00447666,0
0,35,0.05,13.9065845,1
0,45,0.249893561,13.59878387,0
0,47,0,13.79019275,1
0,33,0.202279202,12.54254488,0
0,36,0.051974614,12.68849879,0
0,46,0.253247307,12.76568843,0
0,47,0.139660302,12.84792653,0
0,46,0.152064139,12.5776362,0
0,35,0.1,13.66932805,0
0,44,0.241005229,13.27679973,0
0,48,0.050198983,13.90320087,0
0,72,0.000293383,13.98017718,0
0,23,0.557259698,12.83201108,0
0,33,0.345661935,13.12236338,1
0,43,0.157583468,13.79530785,0
0,48,0.043193802,12.69771545,0
0,46,0.151694676,12.63460303,0
0,46,0.240285558,12.90617806,0
0,47,0.050836191,12.60148742,0
0,59,0.049782504,13.7983644,0
0,34,0.392511797,12.89921983,0
0,34,0.115164966,13.08154138,0
0,48,0.185251057,13.79938118,0
0,47,0.204640461,12.97154049,0
0,45,0.176864245,12.9727026,0
1,47,0.173913044,13.76421726,0
0,47,0.05,13.74979374,1
0,40,0.350355039,12.97154049,0
0,45,0.278436806,13.01700286,0
0,48,0.151291513,12.93362125,0
0,42,0.179544699,13.57978822,0
0,47,0.051974614,12.68849879,0
0,45,0.162611536,12.50617724,0
0,36,0.242657214,13.22066907,1
0,35,0.181071841,12.79385931,0
0,47,0.192071536,13.27104197,0
0,36,0.1575,11.92933051,0
1,34,0.204548883,12.5776362,1
0,59,0.052682455,13.79530785,0
0,35,0.310763123,13.81551056,1
0,35,0.268498931,12.4292162,0
0,48,0.1382561,12.85225924,0
0,47,0.102189781,13.32937755,0
0,48,0.050000147,12.68710894,0
0,23,0.639260701,12.20607265,0
0,45,0,14.02658153,1
0,47,0.258836944,12.69158046,0
0,47,0.241245287,13.10216067,0
0,47,0.149893301,13.84020317,0
0,35,0.161516202,13.01700286,0
0,44,0.243697479,13.01700286,0
0,51,0.10106606,13.36765973,1
0,35,0.100448177,13.64590777,0
0,47,0.384761149,13.59236701,0
0,45,0.260241494,12.89921983,0
0,36,0.245969672,14.23760332,0
0,47,0.100052102,13.03024809,0
0,45,0.101521445,13.19030236,1
0,29,0.200747734,13.573439,1
0,18,0.353073226,12.20607265,0
0,48,0.000724638,13.97435023,1
0,47,0.046561865,12.24047407,0
0,47,0.196899939,12.47476301,0
0,30,0.313127844,12.89921983,0
0,46,0.152180233,12.58330973,0
0,15,0.554885576,11.91839057,0
0,72,0,13.96823164,1
0,22,0.197181214,12.50617724,0
0,48,0.100003959,12.22875348,0
0,34,0.318181818,12.3883942,0
0,47,0.104739088,12.8170603,0
0,40,0.433648527,11.73606902,0
0,35,0.150346079,12.76139351,0
0,47,0.251813353,12.47609978,0
0,40,0.48732369,12.70684793,0
0,29,0.160197857,12.61153775,0
0,48,0.093188198,12.86952064,0
0,35,0.122478493,12.6791964,0
0,44,0.226897854,13.39847881,0
0,47,0.222797928,13.86430072,0
0,47,0,12.27726709,0
0,42,0.098612367,12.68230682,0
0,40,0.256758192,12.76568843,1
0,65,0,13.81551056,1
0,56,0.112082959,13.86919349,1
0,28,0.396078737,12.69204189,1
0,39,0.02813794,12.25961341,0
0,48,0.040227869,12.69311774,0
1,44,0.169664398,13.39391607,0
0,46,0.170299612,13.03898177,0
1,47,0.099594054,12.93120287,0
0,43,0.100890208,13.72010037,0
0,35,0.149419088,12.84397135,0
0,34,0.323267328,12.97154049,0
0,34,0.519738738,12.89921983,1
0,36,0.247688839,12.71784782,0
0,42,0.343784178,13.01700286,0
0,47,0.000174282,12.69771545,0
0,34,0.391472693,12.27839331,0
0,47,0.035599476,12.68849879,0
0,36,0.100385549,12.14950229,0
0,40,0.25347239,13.19932442,0
0,35,0.190846744,13.00616658,0
0,45,0.144564051,13.04440184,0
0,47,0.312243151,12.90333634,0
0,47,0.092938674,12.64432758,0
0,59,0,13.81250605,0
0,42,0.177293295,13.81551056,0
0,45,0.199999627,12.9695781,0
0,48,0.188738335,13.41525685,0
0,43,0.200255174,13.66468767,0
0,35,0.382213361,12.70684793,0
0,35,0.268733561,12.67607627,0
0,36,0.050001191,12.89669163,0
0,58,0.047141424,13.76421726,0
0,41,0.280312677,13.0280527,0
0,47,0.091699739,12.84832119,0
0,47,0.234659515,13.12236338,0
0,22,0.3505871,12.25486281,0
0,48,0.2,13.28448223,0
0,22,0.346620675,11.61728548,0
0,23,0.540229885,12.20607265,0
0,29,0.463633106,12.30138283,0
0,48,0.08724318,12.71032672,0
0,44,0.147727273,12.61153775,0
0,35,0.090377645,12.17818744,0
0,47,0.117417593,13.71569022,0
0,29,0.264119703,13.30468493,0
0,47,0.1,12.89483523,0
0,47,0.10318605,13.4357132,0
0,11,0.298866794,12.89921983,1
0,46,0.052415766,12.70684793,0
0,46,0.049553296,13.58798241,1
0,35,0.206103477,13.12236338,1
0,44,0.161915131,12.7685415,0
0,34,0.159527425,12.77138645,0
0,32,0.293868092,13.12236338,0
0,48,0.442284783,13.13261069,0
0,48,0.442500316,12.68121928,0
0,36,0.051918736,12.94800999,0
1,47,0.05054748,12.9360338,0
0,46,0.291991963,12.86138815,0
0,59,9.00E-05,12.71634812,0
0,43,0.14964874,13.5670492,0
0,41,0.17641104,13.77468856,0
0,44,0.300613348,13.60231734,0
0,47,0.100497763,14.04582831,1
0,45,0.239888268,12.73714198,1
0,32,0.496626559,12.61153775,0
0,30,0.247100313,12.90582298,0
0,47,0,13.9552725,0
0,46,0.111987284,13.45883561,0
0,47,0.150034254,13.12236338,0
0,28,0.12669612,13.23569206,0
0,35,0.063678631,12.67607627,0
0,36,0.049410548,12.70987365,0
0,45,0.15823486,13.00807423,0
0,41,0.097069539,12.20607265,0
0,23,0.200341031,12.51355735,0
1,47,0.151898734,13.41503299,0
0,34,0.18321341,12.56077064,0
0,47,0.102132436,12.89921983,0
0,45,0,13.17115354,0
0,47,0.113984754,13.59236701,1
0,55,0.21584864,13.12236338,0
0,21,0.521220696,12.20607265,0
0,48,0.238882244,13.45883561,1
0,33,0.138520207,12.61153775,0
0,43,0.120919602,13.17115354,1
0,35,0.218445469,13.59236701,1
0,35,0.218445469,13.59236701,1
0,34,0.146265952,12.55196466,0
0,34,0.240340875,11.99627711,0
0,46,0.15028652,13.19002203,0
0,48,0.041693696,12.69158046,0
0,35,0.213210864,13.45883561,1
0,48,0.040219378,12.69311774,0
0,43,0.189918992,12.79385931,0
0,48,0.188265533,12.55196466,0
0,34,0.382370883,13.0939639,1
0,48,0.100972893,12.82125828,0
0,42,0.149138382,13.18063229,0
0,46,0.15,13.65299163,1
0,45,0.165870161,13.84925573,0
0,48,0.092746114,14.37569761,0
1,45,0.200316534,13.07945588,0
0,72,0.04981351,13.95213716,0
0,45,0.443826474,13.12236338,0
0,35,0.051952137,12.27373129,0
0,42,0.100385549,12.14950229,0
0,47,0.093671873,12.88702072,0
0,34,0.143389199,13.03898177,0
0,59,0.156244173,13.81551056,0
0,59,0.050000288,13.80542992,1
0,45,0.336502089,13.59236701,0
0,24,0.449031765,12.61153775,1
0,35,0.296841353,12.3883942,0
0,46,0.144950444,12.76568843,0
0,11,0.428571429,12.20607265,0
0,48,0.199362984,13.91082074,0
0,34,0.051825003,12.91410844,1
0,34,0.42260026,11.92933051,0
0,46,0.282133156,12.4292162,0
0,47,0.14893617,12.67607627,0
0,46,0.150977094,13.06685067,0
0,46,0.145617663,13.11735084,0
0,32,0.297975643,12.4292162,0
0,46,0.1,12.5549674,0
0,45,0.135239362,12.69204189,0
0,46,0.05381514,13.19932442,0
1,47,0.262536873,13.12236338,0
0,45,0.094850605,13.12236338,1
0,30,0.375,13.45883561,0
0,31,0.375,12.20607265,0
0,72,0.046025085,14.02556887,0
0,36,0.390419649,12.2314967,0
0,47,0.100193823,12.61120436,0
0,48,0.096503909,13.84506936,0
0,47,0.169102707,13.21767356,1
0,59,0.20212766,13.52782849,1
0,45,0.119760531,12.90855115,0
0,34,0.291789718,13.12236338,0
0,60,0.195580895,12.47990931,0
0,34,0.150104412,12.58107855,0
0,47,0.193947435,13.23925713,0
0,35,0.512534819,12.76568843,0
0,47,0.200979459,13.45454069,0
0,35,0.327606215,12.52325284,0
0,33,0.309717184,12.84792653,0
0,47,0.16606438,12.61153775,0
0,47,0.094423482,12.87697422,0
0,35,0.42091919,11.55358745,0
0,47,0.226881502,13.31323164,0
0,47,0.085829838,12.62855874,0
0,34,0.102020889,12.64109656,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,48,0.176190476,13.67048479,0
0,46,0.407347264,13.59236701,0
0,47,0,12.69788975,1
0,35,0.03436722,14.32232816,0
0,48,0,12.69823214,0
0,46,0.252250084,12.43579451,1
0,60,0.05,13.95194087,0
0,31,0.285714286,12.4292162,0
0,34,0,13.9552725,1
0,46,0.128795993,12.16081374,0
0,34,0.215729333,13.12236338,1
0,35,0.224423122,12.73375539,1
0,48,0.178099836,13.22699363,0
0,71,0.050728141,13.93151423,0
0,34,0.421473716,13.01922262,0
0,40,0.122195214,13.21767356,0
0,36,0.035714286,14.45208739,1
0,44,0.102889806,13.24458101,0
0,24,0.489077325,13.30468493,1
0,45,0.152542373,12.8346813,0
0,33,0.289341184,12.89921983,0
0,35,0.10793934,13.81551056,1
0,48,0.043489891,13.24458101,0
0,29,0.118902716,13.09190417,0
0,47,0.08639156,12.65603299,0
0,47,0.247016874,12.57815331,0
0,47,0.099177555,12.62855874,0
0,44,0.411809685,13.45883561,0
0,46,0.123481423,14.64275147,0
0,32,0.171700885,13.30468493,0
1,43,0.138279411,11.88448902,0
0,48,0.137931035,13.12236338,0
0,35,0.100002806,12.16754489,0
0,30,0.154589372,12.76568843,0
0,17,0.254458832,12.62855874,0
0,32,0.220936607,12.50617724,0
0,35,0.179890356,11.90158345,0
0,41,0.099088954,12.67607627,0
0,36,0.189901544,12.54254488,0
0,34,0.200634349,12.8293337,1
1,47,0.101453825,12.88664104,0
0,35,0.070588235,14.67840051,0
0,31,0.642140511,11.8493977,0
0,46,0.10070927,12.6203323,0
0,48,0.095521739,13.85487549,0
0,34,0.158869409,12.61983656,0
0,32,0.209049526,12.95038811,0
0,48,0.09018816,13.08777193,0
0,42,0.095930233,12.64754819,0
0,43,0.199318985,13.03680549,0
0,48,0.150868458,13.23211424,0
0,45,0.235824545,13.59236701,1
0,48,0.099842105,13.65903217,0
0,35,0.246674058,13.42911251,0
0,46,0.204236686,13.97156001,1
0,48,0.052156065,12.95512746,0
0,36,0.148648649,11.96718074,0
0,29,0.251378393,12.52088339,0
1,48,0.147847061,12.57418197,0
0,48,0.181878542,13.31298374,0
0,46,0.234862449,12.99453001,0
0,40,0.155975692,12.76568843,0
0,40,0,14.31142557,1
0,42,0.302683264,12.42118403,0
0,30,0.261861184,13.8328592,1
0,46,0.20508935,12.97188926,0
0,48,0.107093796,12.69158046,0
0,41,0.274960315,12.48370438,0
0,35,0.170467156,13.01700286,1
0,46,0.113727101,13.3534751,0
0,46,0.052415766,12.70684793,0
0,30,0.311287651,13.30468493,0
0,21,0.152750348,12.5776362,0
0,35,0.150662713,12.71289025,0
0,47,0.07088993,12.66980666,0
0,47,0.240469728,12.91693695,0
0,46,0.033747442,12.22096126,0
0,45,0.08683142,12.66980666,0
0,47,0.199842105,13.54127106,0
0,44,0.153737659,12.61153775,0
0,47,0.254901961,13.25339164,0
0,45,0.214618566,12.01370075,0
0,33,0.271601298,13.1102908,0
0,47,0.1,14.06432186,0
0,46,0.112076646,13.30468493,0
0,45,0.370481236,12.89921983,0
0,43,0.265727851,12.4842724,0
0,47,0.094454745,13.15994814,0
0,23,0.321933404,12.27839331,0
0,47,0.242159254,13.08808244,0
0,45,0.082151385,13.45883561,1
0,40,0.249552859,13.71015004,0
0,33,0.232876712,12.54254488,0
0,39,0.15,12.83201108,0
0,46,0.101643022,12.82125828,0
0,45,0.100990534,13.25890274,1
0,35,0.189189189,13.99783211,0
0,60,0.000473939,12.70381303,0
0,47,0.070727702,13.50918918,0
0,32,0.212646723,12.61702268,0
0,32,0.149995894,12.61217089,0
0,48,0.027463025,12.69511268,0
0,36,0.163385744,13.12236338,1
0,35,0.111675127,13.45883561,1
0,47,0.157080925,12.58330973,0
0,35,0.149128491,12.81855192,0
0,36,0.471765189,12.89921983,1
0,42,0.151153343,12.62478298,0
0,47,0.055347317,12.91164235,1
0,59,0,13.96790799,1
0,47,0.11280821,13.81551056,1
0,46,0.182795699,14.45736444,1
0,39,0.15,12.83201108,0
0,43,0.082786827,13.91082074,1
0,39,0.466575629,12.76568843,1
0,59,0,13.96790799,1
0,47,0,13.99783211,1
0,48,0.104265403,12.14950229,0
0,59,0.045643154,13.9552725,1
0,45,0.199911353,13.72886275,0
0,42,0.237965184,13.12236338,0
0,44,0.097421203,12.66032792,0
0,35,0.089999853,12.64281676,0
0,47,0.036233332,12.68587189,0
0,29,0.138559787,12.61153775,0
0,34,0.31084783,12.3883942,0
0,27,0.051255643,13.17305649,0
1,48,0.039869052,12.2322276,0
0,47,0.040270597,12.70076889,1
0,23,0.305629493,12.61153775,0
0,44,0.077992388,12.87390202,0
0,35,0.119883041,14.22430346,0
0,48,0,12.73067691,0
0,47,0,14.24729297,0
0,48,0.155555556,12.84792653,0
0,44,0.159420472,13.18771657,0
0,34,0.152211092,12.75708006,0
0,36,0.167019692,12.07254125,0
0,30,0.174455829,12.50617724,1
0,40,0.171879096,14.37512635,0
0,59,0.095599545,13.84812295,0
0,47,0,12.69915478,0
0,40,0.1,13.61583936,0
0,48,0,12.69788975,0
0,47,0.098063802,13.48003782,0
0,33,0.104584527,12.8346813,1
0,48,0.052023121,12.70076889,0
0,39,0.300000749,12.83138521,0
0,47,0.233426125,12.76568843,0
0,43,0.050617973,13.2048646,0
0,59,0.050021749,13.90352144,1
0,35,0,13.98609686,0
0,48,0.160688666,12.7685415,0
0,16,0.683811963,12.20607265,0
0,48,0,12.69788975,0
0,41,0.092574619,12.66349749,0
0,32,0.371345029,12.27839331,0
0,44,0.104584527,12.8346813,0
0,45,0.161378511,12.59506956,0
0,45,0.100605144,13.98862318,1
1,47,0.104819823,12.64432758,0
0,44,0.175194096,12.64432758,0
0,55,0.206016325,13.03898177,0
0,44,0.264705882,12.52452638,0
0,39,0.157509158,13.03898177,0
0,35,0.203121565,11.88448902,0
0,47,0.089975799,12.67607627,0
0,47,0.151896159,13.00807423,0
0,47,0.037819527,12.65762586,0
0,46,0,14.24077829,0
0,36,0.306759099,12.3883942,0
0,44,0.306712105,13.01700286,0
0,45,0.167825643,13.59236701,0
0,44,0.149757213,12.62642637,0
1,35,0.249905884,12.4874851,0
0,46,0.108321101,13.09389188,0
0,23,0.570454116,11.91839057,0
0,45,0.141104295,13.45883561,0
0,44,0.052415766,12.70684793,0
0,48,0.099447514,12.69465266,0
0,46,0.0912593,13.06927901,0
0,47,0.107465891,12.60652521,0
0,47,0.099810979,13.10419941,0
0,32,0.052415766,12.70684793,1
0,35,0.101706625,12.62986871,0
0,32,0.457058779,12.20607265,0
0,48,0.134051998,13.65710082,0
0,46,0.25662,12.92112563,0
0,34,0.19764624,12.89080956,0
0,46,0.169622093,12.56252256,1
0,31,0.321323474,12.4292162,0
0,30,0.204545455,12.54254488,0
1,47,0.100003535,13.08930285,0
0,32,0.402764657,12.30138283,0
0,47,0.051186189,13.22311328,0
1,47,0.183252475,12.76568843,0
0,36,0.119420817,12.1281111,0
0,60,0.009533243,12.70076889,0
0,36,0.156484226,12.54254488,0
0,72,0.049879169,13.79826266,0
0,35,0.318695795,12.64529485,0
0,45,0.139479198,12.12269104,0
0,32,0.065998856,12.89921983,0
0,47,0.101038716,13.07317313,0
0,22,0.433962264,13.52782849,0
0,46,0.44577303,12.63785506,0
1,41,0.185248109,12.35082213,0
0,47,0.121864261,13.83741881,0
0,47,0.088675112,12.89959476,0
0,34,0.283323964,12.40287222,0
1,47,0.09982325,12.92634849,0
0,48,0.050146956,12.68695439,0
0,47,0.11221425,13.07107008,0
0,46,0.050209205,13.94214321,1
0,46,0.228402206,12.4292162,0
0,35,0.149056808,12.55549636,0
0,20,0.163037338,12.54254488,0
0,35,0.039591745,12.96722888,0
0,47,0.039994541,12.64271337,0
0,48,0.000317428,13.9575742,1
0,48,0,12.71711924,0
0,46,0.200634349,12.8293337,0
0,34,0.07005415,13.13754751,1
0,48,0.042270083,13.17334162,0
0,30,0.151042331,11.9381932,0
0,30,0.431093916,12.4431191,0
0,47,0.091841843,12.70730238,1
0,35,0.059783656,12.89921983,1
0,40,0.151316592,13.0960194,0
0,57,0.108469539,13.71015004,0
0,45,0.25356485,13.71015004,0
0,48,0.100003959,12.22875348,0
0,35,0.252862894,12.70684793,1
0,45,0.225019042,13.17115354,0
0,44,0.154264901,12.61153775,0
0,48,0.000478362,13.71309016,1
0,48,0.000278311,14.12666499,0
1,48,0.09999956,12.22875837,0
0,48,0.440127987,12.89921983,0
0,22,0.6842,11.22524339,1
0,46,0.056205177,13.15386204,0
0,60,0.180355935,14.22983563,1
